accuracy,precision,recall,f1,roc_auc,threshold
0.9828636709824828,0.9794871794871794,0.9744897959183674,0.9769820971867008,0.9980949487936122,0.6799999999999999
0.9828636709824828,0.9794871794871794,0.9744897959183674,0.9769820971867008,0.9980949487936122,0.69
0.9828636709824828,0.9794871794871794,0.9744897959183674,0.9769820971867008,0.9980949487936122,0.7
0.9828636709824828,0.9794871794871794,0.9744897959183674,0.9769820971867008,0.9980949487936122,0.71
0.9828636709824828,0.9794871794871794,0.9744897959183674,0.9769820971867008,0.9980949487936122,0.72
0.9824828636709825,0.9794661190965093,0.9734693877551021,0.9764585465711362,0.9980949487936122,0.73
0.9824828636709825,0.9794661190965093,0.9734693877551021,0.9764585465711362,0.9980949487936122,0.74
0.9824828636709825,0.9794661190965093,0.9734693877551021,0.9764585465711362,0.9980949487936122,0.75
0.9828636709824828,0.9804727646454265,0.9734693877551021,0.9769585253456221,0.9980949487936122,0.76
0.9821020563594821,0.98043254376931,0.9714285714285714,0.9759097898513582,0.9980949487936122,0.77
0.9821020563594821,0.98043254376931,0.9714285714285714,0.9759097898513582,0.9980949487936122,0.78
0.9821020563594821,0.98043254376931,0.9714285714285714,0.9759097898513582,0.9980949487936122,0.79
0.9824828636709825,0.9814432989690721,0.9714285714285714,0.9764102564102564,0.9980949487936122,0.8
0.9828636709824828,0.9824561403508771,0.9714285714285714,0.9769112365315546,0.9980949487936122,0.8099999999999999
0.9824828636709825,0.9824380165289256,0.9704081632653061,0.9763860369609856,0.9980949487936122,0.82
0.9824828636709825,0.9824380165289256,0.9704081632653061,0.9763860369609856,0.9980949487936122,0.83
0.9824828636709825,0.9824380165289256,0.9704081632653061,0.9763860369609856,0.9980949487936122,0.84
0.9821020563594821,0.9824198552223371,0.9693877551020408,0.9758602978941961,0.9980949487936122,0.85
0.9821020563594821,0.9824198552223371,0.9693877551020408,0.9758602978941961,0.9980949487936122,0.86
0.9824828636709825,0.9834368530020704,0.9693877551020408,0.9763617677286742,0.9980949487936122,0.87
0.9824828636709825,0.9834368530020704,0.9693877551020408,0.9763617677286742,0.9980949487936122,0.88
0.9824828636709825,0.9834368530020704,0.9693877551020408,0.9763617677286742,0.9980949487936122,0.89
0.9824828636709825,0.9834368530020704,0.9693877551020408,0.9763617677286742,0.9980949487936122,0.9
