accuracy,precision,recall,f1,roc_auc,threshold
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.41000000000000003
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.42000000000000004
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.43000000000000005
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.44000000000000006
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.45000000000000007
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.45999999999999996
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.47
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.48
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.49
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.5
0.9855293221629855,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9980754209338658,0.51
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.52
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.53
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.54
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.55
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.56
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.5700000000000001
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.58
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.59
0.9851485148514851,0.9728643216080402,0.9877551020408163,0.980253164556962,0.9980754209338658,0.6
0.9855293221629855,0.9738430583501007,0.9877551020408163,0.9807497467071935,0.9980754209338658,0.61
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.62
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.63
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.64
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.65
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.66
0.9855293221629855,0.9747983870967742,0.986734693877551,0.9807302231237323,0.9980754209338658,0.67
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.6799999999999999
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.69
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.7
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.71
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.72
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.73
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.74
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.75
0.9851485148514851,0.9747729566094854,0.9857142857142858,0.9802130898021308,0.9980754209338658,0.76
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.77
